"id";"releaseORIG";"duracao_filme";"nomeBRA";"ROE";"diretor";"releaseBRA";"delay_lancamentoBR";"Distribuidora";"pop_dir";"pop_cast"
583406;"2021-02-12";126;"JUDAS AND THE BLACK MESSIAH";"E2100040400000";"Shaka King";"2021-02-27";15;1;8,912;33,7098
451048;"2021-07-28";127;"JUNGLE CRUISE";"E2100231700000";"Jaume Collet-Serra";"2021-07-31";3;1;14,317;60,7128
687577;"2021-12-30";94;"JUNTOS E ENROLADOS";"B2100532300000";"Rodrigo Van Der Put,Eduardo Vaisman";"2022-01-15";16;0;4,4315;8,3886
739455;"2020-09-17";90;"KING KONG EM ASUNCIÓN";"B1900593200000";"Camilo Cavalcante";"2021-09-04";352;0;2,66;2,6684
614917;"2021-11-18";144;"KING RICHARD";"E2100465400000";"Reinaldo Marcus Green";"2021-12-04";16;1;5,331;44,5794
575730;"2019-11-20";111;"KNIVES AND SKIN";"E2100057600000";"Jennifer Reeder";"2021-07-10";598;0;3,738;3,1294
678941;"2020-04-10";85;"L.O.C.A.";"B2100113200000";"Cláudia Jouvin";"2021-07-24";470;0;3,714;13,727
576281;"2019-11-07";98;"LARA";"E2100475700000";"Jan Ole Gerster";"2022-01-01";786;0;1,668;16,5144
553604;"2020-09-03";99;"HONEST THIEF";"E2000416200000";"Mark Williams";"2021-01-09";128;0;10,245;58,1704
683598;"2020-09-30";87;"LIBELU - ABAIXO A DITADURA";"B2100072000000";"Diógenes Muniz";"2021-05-15";227;0;0,001;0,001
763237;"2020-11-12";73;"LIMIAR";"B2100032900000";"Coraci Ruiz,Luiza Fagá";"2021-08-21";282;0;0,001;NA
586351;"2020-06-19";95;"LOS LOBOS";"E2100163400000";"Samuel Kishi";"2021-09-18";456;0;3,613;5,5806
596294;"2017-07-16";78;"LUANA MUNIZ - FILHA DA LUA";"B1900020400000";"Rian Córdova,Leonardo Menezes";"2021-08-14";1490;0;0,001;1,9934
799524;"2021-03-04";90;"LUCICREIDE VAI PRA MARTE";"B1900421800000";"Rodrigo Cesar";"2021-03-20";16;0;0,302;7,8058
808734;"2021-03-19";110;"LUTAR, LUTAR, LUTAR";"B2100424200000";"Sérgio Borges,Helvécio Marins Jr.";"2021-11-13";239;0;1,4745;NA
778655;"2021-02-03";85;"MADALENA";"B2100218200000";"Madiano Marcheti";"2021-12-11";311;0;0,001;0,4518
660713;"2020-10-23";140;"TRUE MOTHERS";"E2000431500000";"Naomi Kawase";"2021-05-15";204;0;28,189;23,7322
579245;"2019-10-23";114;"HORS NORMES";"E2000313400000";"Éric Toledano,Olivier Nakache";"2021-02-27";493;0;12,254;23,2418
619778;"2021-09-01";111;"MALIGNANT";"E2100329900000";"James Wan";"2021-09-11";10;1;30,475;38,6426
650043;"2019-12-09";90;"MANGUEIRA EM 2 TEMPOS";"B2000375600000";"Ana Maria Magalhães";"2021-08-07";607;0;5,122;0,001
594797;"2019-04-07";80;"MARIA LUIZA";"B1900112300000";"Marcelo Díaz";"2020-11-21";594;0;0,001;NA
500458;"2021-01-29";155;"MARIGHELLA";"B2000006700000";"Wagner Moura";"2021-11-06";281;1;64,792;12,414
513310;"2021-02-19";101;"BOSS LEVEL";"E2100116500000";"Joe Carnahan";"2021-09-18";211;0;16,732;68,6838
624860;"2021-12-16";147;"THE MATRIX RESURRECTIONS";"E2100503500000";"Lana Wachowski";"2021-12-24";8;1;30,9;52,6786
787565;"2002-02-11";11;"RELATIVITY";"E2100055900000";"Virginia Heath";"2021-09-27";7168;0;1,669;NA
645884;"2019-12-31";78;"MEU QUERIDO SUPERMERCADO";"B2000227100000";"Tali Yankelevich";"2021-11-27";697;0;1,88;NA
615643;"2021-02-12";115;"MINARI";"E2100028400000";"Lee Isaac Chung";"2021-04-24";71;0;12,496;30,6314
651902;"2019-12-09";84;"MINHA FORTALEZA - OS FILHOS DE FULANO";"B1900493300000";"Tatiana Lohmann";"2021-02-27";446;0;0,001;NA
434669;"2016-07-16";80;"MY LITTLE SISTER";"E2000513400000";"Maurizio del Piccolo,Roberto del Piccolo";"2021-01-30";1659;0;1,2225;1,0854
669664;"2020-09-16";97;"MY DONKEY, MY LOVER AND I";"E2100080700000";"Caroline Vignal";"2021-05-08";234;0;1,511;13,2534
837970;"2021-06-10";94;"MISSÃO CUPIDO";"B1900189100000";"Rodrigo Bittencourt";"2021-06-12";2;0;2,015;6,8706
646207;"2021-06-24";108;"THE ICE ROAD";"E2100275800000";"Jonathan Hensleigh";"2021-12-11";170;0;13,04;51,1938
458576;"2020-12-03";104;"MONSTER HUNTER";"E2000403800000";"Paul W. S. Anderson";"2021-02-27";86;0;13,796;48,0092
526896;"2022-03-30";105;"MORBIUS";"E2000066700000";"Daniel Espinosa";"2022-04-02";3;0;9,675;62,996
460465;"2021-04-07";110;"MORTAL KOMBAT";"E2100066600000";"Simon McQuoid";"2021-05-22";45;1;2,54;25,066
858385;"2021-09-10";91;"SHOW ME THE FATHER";"E2100432600000";"Rick Altizer";"2021-12-04";85;0;1,241;NA
412656;"2021-02-24";109;"CHAOS WALKING";"E2000552900000";"Doug Liman";"2021-05-15";80;1;22,436;47,5224
646380;"2021-12-07";138;"DON’T LOOK UP";"E2100491900000";"Adam McKay";"2021-12-11";4;0;22,643;64,661
770730;"2020-12-05";85;"NAZINHA, OLHAI POR NÓS";"B2000339200000";"Belisario Franca";"2021-05-01";147;0;2,118;NA
616081;"2021-09-20";104;"NEM TUDO SE DESFAZ";"B2100226000000";"Josias Teófilo";"2021-09-25";5;0;0,217;1,9184
744800;"2020-10-22";114;"NHEENGATU";"B2000319500000";"José Barahona";"2021-12-04";408;0;2,555;NA
776503;"2021-08-13";112;"CODA";"E2100262900000";"Siân Heder";"2021-09-25";43;0;13,749;30,259
498989;"2018-01-27";103;"NÓIS POR NÓIS";"B1800428900000";"Aly Muritiba,Jandir Santin";"2020-03-14";777;0;2,244;0,379
670981;"2021-09-16";110;"NOITE DE FOGO";"B2100427500000";"Tatiana Huezo";"2021-11-20";65;0;3,297;0,6
576845;"2021-10-21";116;"LAST NIGHT IN SOHO";"E2100412300000";"Edgar Wright";"2021-11-20";30;1;25,782;51,0076
581734;"2021-01-29";108;"NOMADLAND";"E2100044800000";"Chloé Zhao";"2021-05-01";92;1;7,836;18,9536
522637;"2019-01-28";86;"NONA - SI ME MOJAN YO LOS QUEMO";"B1900203600000";"Camila José Donoso";"2021-02-20";754;0;1,532;4,1642
607430;"2021-07-15";124;"NINE DAYS";"E2100497700000";"Edson Oda";"2021-12-11";149;0;6,11;32,0978
726151;"2021-03-18";116;"NEVER GONNA SNOW AGAIN";"E2100306600000";"Małgorzata Szumowska";"2021-08-21";156;0;5,753;17,9164
672279;"2019-11-29";88;"O BUSCADOR";"B2000155000000";"Bernardo Barreto";"2021-07-31";610;0;6,693;6,8426
680615;"2020-09-06";94;"O CEMITÉRIO DAS ALMAS PERDIDAS";"B2000364100000";"Rodrigo Aragão";"2021-05-01";237;0;3,876;1,3522
565470;"2021-04-02";112;"ROE V. WADE";"E2100318100000";"Nick Loeb,Cathy Allyn";"2021-10-09";190;0;3,2725;31,4922
436969;"2021-07-28";132;"THE SUICIDE SQUAD";"E2100229700000";"James Gunn";"2021-08-07";10;1;44,234;85,936
606876;"2020-10-01";92;"RIFKIN´S FESTIVAL";"E2100287700000";"Woody Allen";"2022-01-08";464;0;41,019;48,1848
595280;"2021-10-06";93;"FEVER DREAM";"E2100405000000";"Claudia Llosa";"2021-10-09";3;0;5,035;19,7984
795813;"2021-07-01";108;"I'M YOUR MAN";"E2100486900000";"Maria Schrader";"2021-12-25";177;0;14,304;25,582
482373;"2021-08-12";98;"DON´T BREATHE 2";"E2100263900000";"Rodo Sayagues";"2021-08-14";2;0;9,329;22,9652
669363;"2021-03-15";104;"THE MAN WHO SOLD HIS SKIN";"E2100324900000";"Kaouther Ben Hania";"2021-10-09";208;0;4,481;20,1846
617736;"2019-09-06";95;"HOUSE OF CARDIN";"E2100003200000";"P. David Ebersole,Todd Hughes";"2021-01-16";498;0;2,5065;14,3854
860772;"2021-09-30";90;"O JARDIM SECRETO DE MARIANA";"B2100347700000";"Sérgio Rezende";"2021-10-02";2;0;3,596;6,9294
602545;"2019-10-30";130;"L´UOMO DEL LABIRINTO";"E2100279500000";"Donato Carrisi";"2021-08-14";654;0;8,481;21,168
684281;"2021-06-11";102;"ADVENTURES OF A MATHEMATICIAN";"E2100317000000";"Thorsten Klein";"2021-09-04";85;0;4,225;11,7604
516632;"2020-10-22";137;"THE EMPTY MAN";"E2000471300000";"David Prior";"2021-01-16";86;1;7,509;23,3312
572521;"2019-11-27";107;"GLORIA MUNDI";"E2000479600000";"Robert Guédiguian";"2021-02-27";458;0;7,778;12,8762
600184;"2019-08-15";109;"THE NEST (IL NIDO)";"E2100422000000";"Roberto De Feo";"2021-11-13";821;0;0,79;11,8618
853667;"2021-08-13";95;"O NOVELO";"B2000484500000";"Cláudia Pinheiro";"2021-11-27";106;0;1,598;8,0604
859762;"2021-08-12";0;"O PALHAÇO, DESERTO";"B2000248700000";"Patrícia Lobo";"2021-09-04";23;0;0,001;NA
459151;"2021-07-01";107;"THE BOSS BABY: FAMILY BUSINESS";"E2000546600000";"Tom McGrath";"2021-08-14";44;1;27,483;58,698
717694;"2021-03-18";95;"THE AUSCHWITZ REPORT";"E2000528700000";"Peter Bebjak";"2021-03-27";9;0;7,21;18,1438
898641;NA;0;"O SENTIDO DA VIDA";"B2000320300000";"Cristiano Rabello";"2021-09-25";NA;1;0,001;NA
747016;"2020-10-06";96;"O SILÊNCIO DA CHUVA";"B2100070100000";"Daniel Filho";"2021-09-25";354;0;14,764;10,924
617653;"2021-10-13";153;"THE LAST DUEL";"E2100371500000";"Ridley Scott";"2021-10-16";3;1;38,347;56,7396
800545;"2021-02-25";100;"O ÚLTIMO JOGO";"B1800612900000";"Roberto Studart";"2021-05-22";86;0;0,001;3,1646
529203;"2020-11-25";95;"THE CROODS: A NEW AGE";"E2000334800000";"Joel Crawford";"2021-07-03";220;1;12,49;97,6998
602269;"2021-01-28";128;"THE LITTLE THINGS";"E2000554000000";"John Lee Hancock";"2021-04-24";86;1;9,715;49,2282
812592;"2021-04-28";94;"OS SALAFRÁRIOS";"B1900589200000";"Pedro Antônio";"2021-01-16";-102;0;9,639;6,85
477018;"2019-12-20";105;"LES TRADUCTEURS";"E2000497300000";"Régis Roinsard";"2021-10-30";680;0;3,707;34,738
802351;"2021-03-04";0;"PANTANAL, A BOA INOCÊNCIA DE NOSSAS ORIGENS";"B1800036200000";"Eduardo Nunes,Izabella Faya";"2021-03-06";2;0;1,538;NA
675445;"2021-08-09";86;"PAW PATROL: THE MOVIE";"E2100263000000";"Cal Brunker";"2021-09-11";33;1;15,364;24,5464
522478;"2021-03-25";93;"PETER RABBIT 2: THE RUNAWAY";"E1900550300000";"Will Gluck";"2021-08-28";156;0;20,808;55,3894
534992;"2018-10-18";120;"PEDRO E INÊS";"B2100120000000";"António Ferreira";"2021-07-10";996;0;5,063;10,743
656274;"2020-09-25";85;"PETITE FILLE";"E2000518400000";"Sébastien Lifshitz";"2020-12-26";92;0;5,617;NA
584253;"2019-07-26";111;"A GIRL MISSING";"E2000548000000";"Koji Fukada";"2021-01-30";554;0;6,129;22,9992
440844;"2019-11-23";98;"PIEDADE";"B1900347800000";"Cláudio Assis";"2021-08-07";623;0;6,407;17,679
